code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
8422823141814	https://fr.openfoodfacts.org/produit/8422823141814	kiliweb	1537342097	1591186695	6 barritas de cereales						Coviran	coviran	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars													Francia, Spain																	18	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/842/282/314/1814/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/842/282/314/1814/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/842/282/314/1814/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/842/282/314/1814/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/842/282/314/1814/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/842/282/314/1814/ingredients_fr.7.200.jpg				436	1824		15.4	6.5																																			65.3	27.8												7.2				0.4	0.16																																												18								
20535407	https://fr.openfoodfacts.org/produit/20535407	kiliweb	1536136955	1590871419	Oat bar		45g				crownfield	crownfield	"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales aux fruits à coques, Barres de céréales au chocolat, Barres de céréales aux fruits et fruits à coques"	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:nuts-cereal-bars,en:chocolate-cereal-bars,fr:barres-de-cereales-aux-fruits-et-fruits-a-coques												Lidl	Belgique,France	"Barre à l'avoine aux airelles rouges, fraises et amandes. Ingrédients sirop de glucose, 24,2% flocons d'avoine, pétales de maïs a alt do eales extr dees mais rz blé sucre fructose, 65% are es uges deshydratées 55% a elles ouges, sucre, acidifiant acide citrique huile de tournesol graisses végétales en proportion variable palme, karité), 22% fraises deshydratées, émulsifiant lecithines soja"		en:nuts			45g	45		0		0			1		huile-vegetale	12	d	3	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		fr:barres-de-cereales-aux-fruits-et-fruits-a-coques	https://static.openfoodfacts.org/images/products/20535407/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/20535407/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/20535407/front_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/20535407/front_fr.6.200.jpg	https://static.openfoodfacts.org/images/products/20535407/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/20535407/ingredients_fr.9.200.jpg				382	1598		7.8	3.1																																			70	24.7												5.6				0.2	0.08																																												12								
3229820793771	https://fr.openfoodfacts.org/produit/3229820793771	kiliweb	1499853462	1590691231	Barre fruits secs & miel						Bjorg	bjorg	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Bio,Sans gluten,Agriculture UE	en:organic,en:gluten-free,en:eu-agriculture							France	Cacahuètes 38%, miel 20%, amandes 16%, graines de courge 13%, raisins secs 13% (Raisins, huile de tournesol)	en:nuts,en:peanuts	en:nuts,en:peanuts	en:nuts,en:sesame-seeds	en:nuts,en:sesame-seeds				0		0			0			12	d	3	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/322/982/079/3771/front_fr.23.400.jpg	https://static.openfoodfacts.org/images/products/322/982/079/3771/front_fr.23.200.jpg	https://static.openfoodfacts.org/images/products/322/982/079/3771/front_fr.23.400.jpg	https://static.openfoodfacts.org/images/products/322/982/079/3771/front_fr.23.200.jpg	https://static.openfoodfacts.org/images/products/322/982/079/3771/ingredients_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/322/982/079/3771/ingredients_fr.18.200.jpg				544	2276		36	6.8																																			29	28									6.2			23				0.1	0.04																																												12								
8410076600806	https://fr.openfoodfacts.org/produit/8410076600806	openfoodfacts-contributors	1477203984	1590673740	Crunchy Canadian Maple Syrup Cereal Bars 5 x		210 g e (5 *42 g)	Boîte,carton,plastique	boite,carton,plastique		Nature Valley	nature-valley	Snacks, Sweet snacks, Bars, Cereal bars	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Vegetarian,Kosher,Orthodox Union Kosher	en:vegetarian,en:kosher,en:orthodox-union-kosher					France		France	whole grain rolled oats (59%), sugar, sunflower oil, canadian maple syrup (2%), honey, salt, molasses, emulsifier: sunflower lecithin, raising agent: sodium bicarbonate, natural flavouring,			en:nuts,en:peanuts,en:soybeans	en:nuts,en:peanuts,en:soybeans	42 g	42		2	en:e322,en:e322i,en:e500,en:e500ii	0			0			11	d	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/841/007/660/0806/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/841/007/660/0806/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/841/007/660/0806/front_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/841/007/660/0806/front_fr.11.200.jpg	https://static.openfoodfacts.org/images/products/841/007/660/0806/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/841/007/660/0806/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/841/007/660/0806/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/841/007/660/0806/nutrition_fr.7.200.jpg	1916	458	1916		17.1	2.7																																			64.6	28									6			7.9				0.74	0.296																																												11								
8410175061706	https://fr.openfoodfacts.org/produit/8410175061706	kiliweb	1530969811	1590593142	Muesly cocholate con leche						Hero	hero	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					en:no-preservatives	en:no-preservatives							Francia, Spain																	24	e		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/841/017/506/1706/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/841/017/506/1706/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/841/017/506/1706/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/841/017/506/1706/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/841/017/506/1706/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/841/017/506/1706/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/841/017/506/1706/nutrition_fr.43.400.jpg	https://static.openfoodfacts.org/images/products/841/017/506/1706/nutrition_fr.43.200.jpg		455	1904		17.60000038147	10.5																																			65.800003051758	34												6.8000001907349				0.5	0.2																																												24								
0059527501552	https://fr.openfoodfacts.org/produit/0059527501552	kiliweb	1504534990	1590577942	Nature Cranberry Organic Fruit & Nut Bar		40 g	plastique	plastique		Taste Of Nature	taste-of-nature	"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales aux fruits à coques, Barres de céréales au chocolat, Barres de céréales aux fruits et fruits à coques"	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:nuts-cereal-bars,en:chocolate-cereal-bars,fr:barres-de-cereales-aux-fruits-et-fruits-a-coques					Bio,Sans gluten	en:organic,en:gluten-free					France,suisse		France,Suisse	"CACAHUÈTES GRILLÉES (22,5 %)*, SIROP D'AGAVE*, CANNEBERGES SÉCHÉES (9 %)* (CANNEBERGES*, CONCENTRÉ DE JUS DE POMME*, HUILE DE TOURNESOL*), GRAINES DE TOURNESOL (8,5 %)*, GRAINES DE COURGES (8 %)*, RAISINS (8 %)* (RAISINS*, HUILE DE TOURNESOL*),  SIROP DE RIZ BRUN*, GRAINES DE SESAME (6 %)*, RIZ COMPLET SOUFFLÉ*, GRAINES DE LIN (6 %)*, AMANDES*, MÉLANGE D'HUILE DE TOURNESOL* (HUILE DE TOURNESOL*, ANTIOXYDANTS : TOCOPHÉROLS MIXTES, EXTRAIT DE ROMARIN*), AROME NATUREL ÉPAISSISSANT : AGAR AGAR. *BIOLOGIQUE."	en:nuts,en:sesame-seeds	en:nuts,en:sesame-seeds			40 g	40		3	en:e307c,en:e392,en:e406	0			0			8	c	4	Sugary snacks	Biscuits and cakes	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		fr:barres-de-cereales-aux-fruits-et-fruits-a-coques	https://static.openfoodfacts.org/images/products/005/952/750/1552/front_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/005/952/750/1552/front_fr.24.200.jpg	https://static.openfoodfacts.org/images/products/005/952/750/1552/front_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/005/952/750/1552/front_fr.24.200.jpg	https://static.openfoodfacts.org/images/products/005/952/750/1552/ingredients_fr.28.400.jpg	https://static.openfoodfacts.org/images/products/005/952/750/1552/ingredients_fr.28.200.jpg	https://static.openfoodfacts.org/images/products/005/952/750/1552/nutrition_fr.43.400.jpg	https://static.openfoodfacts.org/images/products/005/952/750/1552/nutrition_fr.43.200.jpg		476	1992		26	3.5999999046326																																			48	26									7.4			16				0.075000002980232	0.0300000011920928																																												8								
7613312093320	https://fr.openfoodfacts.org/produit/7613312093320	date-limite-app	1484073285	1590496813	Farmer Plus Cranberry - Protein		150 g	Karton	karton		Farmer	farmer	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars			Schweiz	schweiz	Vegetarian,Gluten-free,Vegan,Palm oil free,With Sunflower oil	en:vegetarian,en:gluten-free,en:vegan,en:palm-oil-free,en:with-sunflower-oil	1042.357	1042-357					France,Switzerland	"fruits à coque 24% (amandes 55%, noisettes 45%), crispies de soja 17% (isolat de protéines de soja 88%, fécule de tapioca, stabilisant: E170), sirop de glucose, graines de soja 10%, canneberges sucrées 8% ( canneberges 60%, sucre), humectant: sirop de sorbitol, dattes 6%, sucre de canne brut, glucose, huile de tournesol, farine de riz, sel de cuisine, arôme naturel,"	en:nuts,en:soybeans	en:nuts,en:soybeans			25g	25		2	en:e170,en:e420,en:e420ii	0			0			9	c	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/761/331/209/3320/front_fr.26.400.jpg	https://static.openfoodfacts.org/images/products/761/331/209/3320/front_fr.26.200.jpg	https://static.openfoodfacts.org/images/products/761/331/209/3320/front_fr.26.400.jpg	https://static.openfoodfacts.org/images/products/761/331/209/3320/front_fr.26.200.jpg	https://static.openfoodfacts.org/images/products/761/331/209/3320/ingredients_fr.30.400.jpg	https://static.openfoodfacts.org/images/products/761/331/209/3320/ingredients_fr.30.200.jpg				447	1870		19	2																																			44	29									6			22				0.53	0.212																																												9								
3583788054245	https://fr.openfoodfacts.org/produit/3583788054245	kiliweb	1550487456	1590406689	Barre de céréales						Aptonia	aptonia	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars												Décathlon	Francia,España																	21	e		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/358/378/805/4245/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/358/378/805/4245/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/358/378/805/4245/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/358/378/805/4245/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/358/378/805/4245/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/358/378/805/4245/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/358/378/805/4245/nutrition_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/358/378/805/4245/nutrition_fr.15.200.jpg		450	1883		18	9.4																																			65	36												5.9				0.19	0.076																																												21								
8410175024640	https://fr.openfoodfacts.org/produit/8410175024640	openfoodfacts-contributors	1485343417	1590356136	Muesly Chocolate negro	Barre de céréales	23 g				Hero	hero	Botanas, Snacks dulces, Barritas, Barritas de cereales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Agricultura sustentable,Sin colorantes,Sin conservantes,Certificado UTZ	en:sustainable-farming,en:no-colorings,en:no-preservatives,en:utz-certified							Francia,España																	18	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/841/017/502/4640/front_es.25.400.jpg	https://static.openfoodfacts.org/images/products/841/017/502/4640/front_es.25.200.jpg	https://static.openfoodfacts.org/images/products/841/017/502/4640/front_es.25.400.jpg	https://static.openfoodfacts.org/images/products/841/017/502/4640/front_es.25.200.jpg	https://static.openfoodfacts.org/images/products/841/017/502/4640/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/841/017/502/4640/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/841/017/502/4640/nutrition_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/841/017/502/4640/nutrition_fr.13.200.jpg	1893	451	1893		17.39999961853	11.699999809265																																			64.599998474121	33.200000762939									6.3			5.9000000953674				0.40000000596046	0.160000002384184																																												18								
8410175003478	https://fr.openfoodfacts.org/produit/8410175003478	openfoodfacts-contributors	1447147960	1590276507	Línea - Chocolate con leche		20g				Hero	hero	Botanas, Snacks dulces, Barritas, Barritas de cereales, Barritas de cereales con chocolate	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:chocolate-cereal-bars													France,Spain																	12	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:chocolate-cereal-bars	https://static.openfoodfacts.org/images/products/841/017/500/3478/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/017/500/3478/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/841/017/500/3478/front_es.3.400.jpg	https://static.openfoodfacts.org/images/products/841/017/500/3478/front_es.3.200.jpg	https://static.openfoodfacts.org/images/products/841/017/500/3478/ingredients_fr.13.400.jpg	https://static.openfoodfacts.org/images/products/841/017/500/3478/ingredients_fr.13.200.jpg	https://static.openfoodfacts.org/images/products/841/017/500/3478/nutrition_es.35.400.jpg	https://static.openfoodfacts.org/images/products/841/017/500/3478/nutrition_es.35.200.jpg		336	1406		10.10000038147	6.0999999046326																																			66.800003051758	1.8999999761581												7.4000000953674				0.5	0.2																																												12								
